t, ref_R, ref_th, Rv, thv
0.011950, 0.000000, 0.000000, 0.000338, 0.000006
0.012000, 0.000000, 0.000000, 0.000338, 0.000006
0.012000, 0.000000, 0.000000, 0.000332, 0.000004
0.012050, 0.000000, 0.000000, 0.000332, 0.000004
0.012050, 0.000000, 0.000000, 0.000332, 0.000004
0.012100, 0.000000, 0.000000, 0.000332, 0.000004
0.012100, 0.000000, 0.000000, 0.000325, 0.000002
0.012150, 0.000000, 0.000000, 0.000325, 0.000002
0.012150, 0.000000, 0.000000, 0.000325, 0.000002
0.012200, 0.000000, 0.000000, 0.000325, 0.000002
0.012200, 0.000000, 0.000000, 0.000319, -0.000000
0.012250, 0.000000, 0.000000, 0.000319, -0.000000
0.012250, 0.000000, 0.000000, 0.000319, -0.000000
0.012300, 0.000000, 0.000000, 0.000319, -0.000000
0.012300, 0.000000, 0.000000, 0.000313, -0.000002
0.012350, 0.000000, 0.000000, 0.000313, -0.000002
0.012350, 0.000000, 0.000000, 0.000313, -0.000002
0.012400, 0.000000, 0.000000, 0.000313, -0.000002
0.012400, 0.000000, 0.000000, 0.000307, -0.000003
0.012450, 0.000000, 0.000000, 0.000307, -0.000003
0.012450, 0.000000, 0.000000, 0.000307, -0.000003
0.012500, 0.000000, 0.000000, 0.000307, -0.000003
0.012500, 0.000000, 0.000000, 0.000301, -0.000005
0.012550, 0.000000, 0.000000, 0.000301, -0.000005
0.012550, 0.000000, 0.000000, 0.000301, -0.000005
0.012600, 0.000000, 0.000000, 0.000301, -0.000005
0.012600, 0.000000, 0.000000, 0.000296, -0.000006
0.012650, 0.000000, 0.000000, 0.000296, -0.000006
0.012650, 0.000000, 0.000000, 0.000296, -0.000006
0.012700, 0.000000, 0.000000, 0.000296, -0.000006
0.012700, 0.000000, 0.000000, 0.000290, -0.000007
0.012750, 0.000000, 0.000000, 0.000290, -0.000007
0.012750, 0.000000, 0.000000, 0.000290, -0.000007
0.012800, 0.000000, 0.000000, 0.000290, -0.000007
0.012800, 0.000000, 0.000000, 0.000285, -0.000008
0.012850, 0.000000, 0.000000, 0.000285, -0.000008
0.012850, 0.000000, 0.000000, 0.000285, -0.000008
0.012900, 0.000000, 0.000000, 0.000285, -0.000008
0.012900, 0.000000, 0.000000, 0.000279, -0.000008
0.012950, 0.000000, 0.000000, 0.000279, -0.000008
0.012950, 0.000000, 0.000000, 0.000279, -0.000008
0.013000, 0.000000, 0.000000, 0.000279, -0.000008
0.013000, 0.000000, 0.000000, 0.000274, -0.000009
0.013050, 0.000000, 0.000000, 0.000274, -0.000009
0.013050, 0.000000, 0.000000, 0.000274, -0.000009
0.013100, 0.000000, 0.000000, 0.000274, -0.000009
0.013100, 0.000000, 0.000000, 0.000269, -0.000009
0.013150, 0.000000, 0.000000, 0.000269, -0.000009
0.013150, 0.000000, 0.000000, 0.000269, -0.000009
0.013200, 0.000000, 0.000000, 0.000269, -0.000009
0.013200, 0.000000, 0.000000, 0.000264, -0.000010
0.013250, 0.000000, 0.000000, 0.000264, -0.000010
0.013250, 0.000000, 0.000000, 0.000264, -0.000010
0.013300, 0.000000, 0.000000, 0.000264, -0.000010
0.013300, 0.000000, 0.000000, 0.000259, -0.000010
0.013350, 0.000000, 0.000000, 0.000259, -0.000010
0.013350, 0.000000, 0.000000, 0.000259, -0.000010
0.013400, 0.000000, 0.000000, 0.000259, -0.000010
0.013400, 0.000000, 0.000000, 0.000255, -0.000011
0.013450, 0.000000, 0.000000, 0.000255, -0.000011
0.013450, 0.000000, 0.000000, 0.000255, -0.000011
0.013500, 0.000000, 0.000000, 0.000255, -0.000011
0.013500, 0.000000, 0.000000, 0.000250, -0.000011
0.013550, 0.000000, 0.000000, 0.000250, -0.000011
0.013550, 0.000000, 0.000000, 0.000250, -0.000011
0.013600, 0.000000, 0.000000, 0.000250, -0.000011
0.013600, 0.000000, 0.000000, 0.000246, -0.000012
0.013650, 0.000000, 0.000000, 0.000246, -0.000012
0.013650, 0.000000, 0.000000, 0.000246, -0.000012
0.013700, 0.000000, 0.000000, 0.000246, -0.000012
0.013700, 0.000000, 0.000000, 0.000242, -0.000012
0.013750, 0.000000, 0.000000, 0.000242, -0.000012
0.013750, 0.000000, 0.000000, 0.000242, -0.000012
0.013800, 0.000000, 0.000000, 0.000242, -0.000012
0.013800, 0.000000, 0.000000, 0.000237, -0.000013
0.013850, 0.000000, 0.000000, 0.000237, -0.000013
0.013850, 0.000000, 0.000000, 0.000237, -0.000013
0.013900, 0.000000, 0.000000, 0.000237, -0.000013
0.013900, 0.000000, 0.000000, 0.000233, -0.000014
0.013950, 0.000000, 0.000000, 0.000233, -0.000014
0.013950, 0.000000, 0.000000, 0.000233, -0.000014
0.014000, 0.000000, 0.000000, 0.000233, -0.000014
0.014000, 0.000000, 0.000000, 0.000229, -0.000014
0.014050, 0.000000, 0.000000, 0.000229, -0.000014
0.014050, 0.000000, 0.000000, 0.000229, -0.000014
0.014100, 0.000000, 0.000000, 0.000229, -0.000014
0.014100, 0.000000, 0.000000, 0.000226, -0.000015
0.014150, 0.000000, 0.000000, 0.000226, -0.000015
0.014150, 0.000000, 0.000000, 0.000226, -0.000015
0.014200, 0.000000, 0.000000, 0.000226, -0.000015
0.014200, 0.000000, 0.000000, 0.000222, -0.000016
0.014250, 0.000000, 0.000000, 0.000222, -0.000016
0.014250, 0.000000, 0.000000, 0.000222, -0.000016
0.014300, 0.000000, 0.000000, 0.000222, -0.000016
0.014300, 0.000000, 0.000000, 0.000218, -0.000016
0.014350, 0.000000, 0.000000, 0.000218, -0.000016
0.014350, 0.000000, 0.000000, 0.000218, -0.000016
0.014400, 0.000000, 0.000000, 0.000218, -0.000016
0.014400, 0.000000, 0.000000, 0.000215, -0.000017
0.014450, 0.000000, 0.000000, 0.000215, -0.000017
0.014450, 0.000000, 0.000000, 0.000215, -0.000017
0.014500, 0.000000, 0.000000, 0.000215, -0.000017
0.014500, 0.000000, 0.000000, 0.000211, -0.000018
0.014550, 0.000000, 0.000000, 0.000211, -0.000018
0.014550, 0.000000, 0.000000, 0.000211, -0.000018
0.014600, 0.000000, 0.000000, 0.000211, -0.000018
0.014600, 0.000000, 0.000000, 0.000208, -0.000019
0.014650, 0.000000, 0.000000, 0.000208, -0.000019
0.014650, 0.000000, 0.000000, 0.000208, -0.000019
0.014700, 0.000000, 0.000000, 0.000208, -0.000019
0.014700, 0.000000, 0.000000, 0.000205, -0.000020
0.014750, 0.000000, 0.000000, 0.000205, -0.000020
0.014750, 0.000000, 0.000000, 0.000205, -0.000020
0.014800, 0.000000, 0.000000, 0.000205, -0.000020
0.014800, 0.000000, 0.000000, 0.000202, -0.000021
0.014850, 0.000000, 0.000000, 0.000202, -0.000021
0.014850, 0.000000, 0.000000, 0.000202, -0.000021
0.014900, 0.000000, 0.000000, 0.000202, -0.000021
0.014900, 0.000000, 0.000000, 0.000199, -0.000023
0.014950, 0.000000, 0.000000, 0.000199, -0.000023
0.014950, 0.000000, 0.000000, 0.000199, -0.000023
0.015000, 0.000000, 0.000000, 0.000199, -0.000023
0.015000, 0.000000, 0.000000, 0.000196, -0.000024
0.015050, 0.000000, 0.000000, 0.000196, -0.000024
0.015050, 0.000000, 0.000000, 0.000196, -0.000024
0.015100, 0.000000, 0.000000, 0.000196, -0.000024
0.015100, 0.000000, 0.000000, 0.000193, -0.000025
0.015150, 0.000000, 0.000000, 0.000193, -0.000025
0.015150, 0.000000, 0.000000, 0.000193, -0.000025
0.015200, 0.000000, 0.000000, 0.000193, -0.000025
0.015200, 0.000000, 0.000000, 0.000190, -0.000027
0.015250, 0.000000, 0.000000, 0.000190, -0.000027
0.015250, 0.000000, 0.000000, 0.000190, -0.000027
0.015300, 0.000000, 0.000000, 0.000190, -0.000027
0.015300, 0.000000, 0.000000, 0.000188, -0.000028
0.015350, 0.000000, 0.000000, 0.000188, -0.000028
0.015350, 0.000000, 0.000000, 0.000188, -0.000028
0.015400, 0.000000, 0.000000, 0.000188, -0.000028
0.015400, 0.000000, 0.000000, 0.000185, -0.000029
0.015450, 0.000000, 0.000000, 0.000185, -0.000029
0.015450, 0.000000, 0.000000, 0.000185, -0.000029
0.015500, 0.000000, 0.000000, 0.000185, -0.000029
0.015500, 0.000000, 0.000000, 0.000183, -0.000031
0.015550, 0.000000, 0.000000, 0.000183, -0.000031
0.015550, 0.000000, 0.000000, 0.000183, -0.000031
0.015600, 0.000000, 0.000000, 0.000183, -0.000031
0.015600, 0.000000, 0.000000, 0.000180, -0.000032
0.015650, 0.000000, 0.000000, 0.000180, -0.000032
0.015650, 0.000000, 0.000000, 0.000180, -0.000032
0.015700, 0.000000, 0.000000, 0.000180, -0.000032
0.015700, 0.000000, 0.000000, 0.000178, -0.000034
0.015750, 0.000000, 0.000000, 0.000178, -0.000034
0.015750, 0.000000, 0.000000, 0.000178, -0.000034
0.015800, 0.000000, 0.000000, 0.000178, -0.000034
0.015800, 0.000000, 0.000000, 0.000176, -0.000035
0.015850, 0.000000, 0.000000, 0.000176, -0.000035
0.015850, 0.000000, 0.000000, 0.000176, -0.000035
0.015900, 0.000000, 0.000000, 0.000176, -0.000035
0.015900, 0.000000, 0.000000, 0.000173, -0.000037
0.015950, 0.000000, 0.000000, 0.000173, -0.000037
0.015950, 0.000000, 0.000000, 0.000173, -0.000037
0.016000, 0.000000, 0.000000, 0.000173, -0.000037
0.016000, 0.000000, 0.000000, 0.000171, -0.000038
0.016050, 0.000000, 0.000000, 0.000171, -0.000038
0.016050, 0.000000, 0.000000, 0.000171, -0.000038
0.016100, 0.000000, 0.000000, 0.000171, -0.000038
0.016100, 0.000000, 0.000000, 0.000169, -0.000040
0.016150, 0.000000, 0.000000, 0.000169, -0.000040
0.016150, 0.000000, 0.000000, 0.000169, -0.000040
0.016200, 0.000000, 0.000000, 0.000169, -0.000040
0.016200, 0.000000, 0.000000, 0.000167, -0.000042
0.016250, 0.000000, 0.000000, 0.000167, -0.000042
0.016250, 0.000000, 0.000000, 0.000167, -0.000042
0.016300, 0.000000, 0.000000, 0.000167, -0.000042
0.016300, 0.000000, 0.000000, 0.000165, -0.000043
0.016350, 0.000000, 0.000000, 0.000165, -0.000043
0.016350, 0.000000, 0.000000, 0.000165, -0.000043
0.016400, 0.000000, 0.000000, 0.000165, -0.000043
0.016400, 0.000000, 0.000000, 0.000163, -0.000045
0.016450, 0.000000, 0.000000, 0.000163, -0.000045
0.016450, 0.000000, 0.000000, 0.000163, -0.000045
0.016500, 0.000000, 0.000000, 0.000163, -0.000045
0.016500, 0.000000, 0.000000, 0.000161, -0.000046
0.016550, 0.000000, 0.000000, 0.000161, -0.000046
0.016550, 0.000000, 0.000000, 0.000161, -0.000046
0.016600, 0.000000, 0.000000, 0.000161, -0.000046
0.016600, 0.000000, 0.000000, 0.000160, -0.000048
0.016650, 0.000000, 0.000000, 0.000160, -0.000048
0.016650, 0.000000, 0.000000, 0.000160, -0.000048
0.016700, 0.000000, 0.000000, 0.000160, -0.000048
0.016700, 0.000000, 0.000000, 0.000158, -0.000049
0.016750, 0.000000, 0.000000, 0.000158, -0.000049
0.016750, 0.000000, 0.000000, 0.000158, -0.000049
0.016800, 0.000000, 0.000000, 0.000158, -0.000049
0.016800, 0.000000, 0.000000, 0.000156, -0.000051
0.016850, 0.000000, 0.000000, 0.000156, -0.000051
0.016850, 0.000000, 0.000000, 0.000156, -0.000051
0.016900, 0.000000, 0.000000, 0.000156, -0.000051
0.016900, 0.000000, 0.000000, 0.000154, -0.000052
0.016950, 0.000000, 0.000000, 0.000154, -0.000052
0.016950, 0.000000, 0.000000, 0.000154, -0.000052
0.017000, 0.000000, 0.000000, 0.000154, -0.000052
0.017000, 0.000000, 0.000000, 0.000153, -0.000054
0.017050, 0.000000, 0.000000, 0.000153, -0.000054
0.017050, 0.000000, 0.000000, 0.000153, -0.000054
0.017100, 0.000000, 0.000000, 0.000153, -0.000054
0.017100, 0.000000, 0.000000, 0.000151, -0.000055
0.017150, 0.000000, 0.000000, 0.000151, -0.000055
0.017150, 0.000000, 0.000000, 0.000151, -0.000055
0.017200, 0.000000, 0.000000, 0.000151, -0.000055
0.017200, 0.000000, 0.000000, 0.000150, -0.000057
0.017250, 0.000000, 0.000000, 0.000150, -0.000057
0.017250, 0.000000, 0.000000, 0.000150, -0.000057
0.017300, 0.000000, 0.000000, 0.000150, -0.000057
0.017300, 0.000000, 0.000000, 0.000148, -0.000058
0.017350, 0.000000, 0.000000, 0.000148, -0.000058
0.017350, 0.000000, 0.000000, 0.000148, -0.000058
0.017400, 0.000000, 0.000000, 0.000148, -0.000058
0.017400, 0.000000, 0.000000, 0.000147, -0.000059
0.017450, 0.000000, 0.000000, 0.000147, -0.000059
0.017450, 0.000000, 0.000000, 0.000147, -0.000059
0.017500, 0.000000, 0.000000, 0.000147, -0.000059
0.017500, 0.000000, 0.000000, 0.000145, -0.000061
0.017550, 0.000000, 0.000000, 0.000145, -0.000061
0.017550, 0.000000, 0.000000, 0.000145, -0.000061
0.017600, 0.000000, 0.000000, 0.000145, -0.000061
0.017600, 0.000000, 0.000000, 0.000144, -0.000062
0.017650, 0.000000, 0.000000, 0.000144, -0.000062
0.017650, 0.000000, 0.000000, 0.000144, -0.000062
0.017700, 0.000000, 0.000000, 0.000144, -0.000062
0.017700, 0.000000, 0.000000, 0.000142, -0.000063
0.017750, 0.000000, 0.000000, 0.000142, -0.000063
0.017750, 0.000000, 0.000000, 0.000142, -0.000063
0.017800, 0.000000, 0.000000, 0.000142, -0.000063
0.017800, 0.000000, 0.000000, 0.000141, -0.000064
0.017850, 0.000000, 0.000000, 0.000141, -0.000064
0.017850, 0.000000, 0.000000, 0.000141, -0.000064
0.017900, 0.000000, 0.000000, 0.000141, -0.000064
0.017900, 0.000000, 0.000000, 0.000140, -0.000065
0.017950, 0.000000, 0.000000, 0.000140, -0.000065
0.017950, 0.000000, 0.000000, 0.000140, -0.000065
0.018000, 0.000000, 0.000000, 0.000140, -0.000065
0.018000, 0.000000, 0.000000, 0.000138, -0.000066
0.018050, 0.000000, 0.000000, 0.000138, -0.000066
0.018050, 0.000000, 0.000000, 0.000138, -0.000066
0.018100, 0.000000, 0.000000, 0.000138, -0.000066
0.018100, 0.000000, 0.000000, 0.000137, -0.000067
0.018150, 0.000000, 0.000000, 0.000137, -0.000067
0.018150, 0.000000, 0.000000, 0.000137, -0.000067
0.018200, 0.000000, 0.000000, 0.000137, -0.000067
0.018200, 0.000000, 0.000000, 0.000136, -0.000068
0.018250, 0.000000, 0.000000, 0.000136, -0.000068
0.018250, 0.000000, 0.000000, 0.000136, -0.000068
0.018300, 0.000000, 0.000000, 0.000136, -0.000068
0.018300, 0.000000, 0.000000, 0.000135, -0.000069
0.018350, 0.000000, 0.000000, 0.000135, -0.000069
0.018350, 0.000000, 0.000000, 0.000135, -0.000069
0.018400, 0.000000, 0.000000, 0.000135, -0.000069
0.018400, 0.000000, 0.000000, 0.000134, -0.000070
0.018450, 0.000000, 0.000000, 0.000134, -0.000070
0.018450, 0.000000, 0.000000, 0.000134, -0.000070
0.018500, 0.000000, 0.000000, 0.000134, -0.000070
0.018500, 0.000000, 0.000000, 0.000132, -0.000071
0.018550, 0.000000, 0.000000, 0.000132, -0.000071
0.018550, 0.000000, 0.000000, 0.000132, -0.000071
0.018600, 0.000000, 0.000000, 0.000132, -0.000071
0.018600, 0.000000, 0.000000, 0.000131, -0.000071
0.018650, 0.000000, 0.000000, 0.000131, -0.000071
0.018650, 0.000000, 0.000000, 0.000131, -0.000071
0.018700, 0.000000, 0.000000, 0.000131, -0.000071
0.018700, 0.000000, 0.000000, 0.000130, -0.000072
0.018750, 0.000000, 0.000000, 0.000130, -0.000072
0.018750, 0.000000, 0.000000, 0.000130, -0.000072
0.018800, 0.000000, 0.000000, 0.000130, -0.000072
0.018800, 0.000000, 0.000000, 0.000129, -0.000073
0.018850, 0.000000, 0.000000, 0.000129, -0.000073
0.018850, 0.000000, 0.000000, 0.000129, -0.000073
0.018900, 0.000000, 0.000000, 0.000129, -0.000073
0.018900, 0.000000, 0.000000, 0.000128, -0.000073
0.018950, 0.000000, 0.000000, 0.000128, -0.000073
0.018950, 0.000000, 0.000000, 0.000128, -0.000073
0.019000, 0.000000, 0.000000, 0.000128, -0.000073
0.019000, 0.000000, 0.000000, 0.000127, -0.000074
0.019050, 0.000000, 0.000000, 0.000127, -0.000074
0.019050, 0.000000, 0.000000, 0.000127, -0.000074
0.019100, 0.000000, 0.000000, 0.000127, -0.000074
0.019100, 0.000000, 0.000000, 0.000126, -0.000075
0.019150, 0.000000, 0.000000, 0.000126, -0.000075
0.019150, 0.000000, 0.000000, 0.000126, -0.000075
0.019200, 0.000000, 0.000000, 0.000126, -0.000075
0.019200, 0.000000, 0.000000, 0.000125, -0.000075
0.019250, 0.000000, 0.000000, 0.000125, -0.000075
0.019250, 0.000000, 0.000000, 0.000125, -0.000075
0.019300, 0.000000, 0.000000, 0.000125, -0.000075
0.019300, 0.000000, 0.000000, 0.000124, -0.000076
0.019350, 0.000000, 0.000000, 0.000124, -0.000076
0.019350, 0.000000, 0.000000, 0.000124, -0.000076
0.019400, 0.000000, 0.000000, 0.000124, -0.000076
0.019400, 0.000000, 0.000000, 0.000123, -0.000076
0.019450, 0.000000, 0.000000, 0.000123, -0.000076
0.019450, 0.000000, 0.000000, 0.000123, -0.000076
0.019500, 0.000000, 0.000000, 0.000123, -0.000076
0.019500, 0.000000, 0.000000, 0.000122, -0.000076
0.019550, 0.000000, 0.000000, 0.000122, -0.000076
0.019550, 0.000000, 0.000000, 0.000122, -0.000076
0.019600, 0.000000, 0.000000, 0.000122, -0.000076
0.019600, 0.000000, 0.000000, 0.000121, -0.000077
0.019650, 0.000000, 0.000000, 0.000121, -0.000077
0.019650, 0.000000, 0.000000, 0.000121, -0.000077
0.019700, 0.000000, 0.000000, 0.000121, -0.000077
0.019700, 0.000000, 0.000000, 0.000120, -0.000077
0.019750, 0.000000, 0.000000, 0.000120, -0.000077
0.019750, 0.000000, 0.000000, 0.000120, -0.000077
0.019800, 0.000000, 0.000000, 0.000120, -0.000077
0.019800, 0.000000, 0.000000, 0.000119, -0.000077
0.019850, 0.000000, 0.000000, 0.000119, -0.000077
0.019850, 0.000000, 0.000000, 0.000119, -0.000077
0.019900, 0.000000, 0.000000, 0.000119, -0.000077
0.019900, 0.000000, 0.000000, 0.000119, -0.000078
0.019950, 0.000000, 0.000000, 0.000119, -0.000078
0.019950, 0.000000, 0.000000, 0.000119, -0.000078
0.020000, 0.000000, 0.000000, 0.000119, -0.000078
0.020000, 0.000000, 0.000000, 0.000118, -0.000078
0.020050, 0.000000, 0.000000, 0.000118, -0.000078
0.020050, 0.000000, 0.000000, 0.000118, -0.000078
0.020100, 0.000000, 0.000000, 0.000118, -0.000078
0.020100, 0.000000, 0.000000, 0.000117, -0.000078
0.020150, 0.000000, 0.000000, 0.000117, -0.000078
0.020150, 0.000000, 0.000000, 0.000117, -0.000078
0.020200, 0.000000, 0.000000, 0.000117, -0.000078
0.020200, 0.000000, 0.000000, 0.000116, -0.000079
0.020250, 0.000000, 0.000000, 0.000116, -0.000079
0.020250, 0.000000, 0.000000, 0.000116, -0.000079
0.020300, 0.000000, 0.000000, 0.000116, -0.000079
0.020300, 0.000000, 0.000000, 0.000115, -0.000079
0.020350, 0.000000, 0.000000, 0.000115, -0.000079
0.020350, 0.000000, 0.000000, 0.000115, -0.000079
0.020400, 0.000000, 0.000000, 0.000115, -0.000079
0.020400, 0.000000, 0.000000, 0.000114, -0.000079
0.020450, 0.000000, 0.000000, 0.000114, -0.000079
0.020450, 0.000000, 0.000000, 0.000114, -0.000079
0.020500, 0.000000, 0.000000, 0.000114, -0.000079
0.020500, 0.000000, 0.000000, 0.000114, -0.000079
0.020550, 0.000000, 0.000000, 0.000114, -0.000079
0.020550, 0.000000, 0.000000, 0.000114, -0.000079
0.020600, 0.000000, 0.000000, 0.000114, -0.000079
0.020600, 0.000000, 0.000000, 0.000113, -0.000079
0.020650, 0.000000, 0.000000, 0.000113, -0.000079
0.020650, 0.000000, 0.000000, 0.000113, -0.000079
0.020700, 0.000000, 0.000000, 0.000113, -0.000079
0.020700, 0.000000, 0.000000, 0.000112, -0.000079
0.020750, 0.000000, 0.000000, 0.000112, -0.000079
0.020750, 0.000000, 0.000000, 0.000112, -0.000079
0.020800, 0.000000, 0.000000, 0.000112, -0.000079
0.020800, 0.000000, 0.000000, 0.000112, -0.000080
0.020850, 0.000000, 0.000000, 0.000112, -0.000080
0.020850, 0.000000, 0.000000, 0.000112, -0.000080
0.020900, 0.000000, 0.000000, 0.000112, -0.000080
0.020900, 0.000000, 0.000000, 0.000111, -0.000080
0.020950, 0.000000, 0.000000, 0.000111, -0.000080
0.020950, 0.000000, 0.000000, 0.000111, -0.000080
0.021000, 0.000000, 0.000000, 0.000111, -0.000080
0.021000, 0.000000, 0.000000, 0.000110, -0.000080
0.021050, 0.000000, 0.000000, 0.000110, -0.000080
0.021050, 0.000000, 0.000000, 0.000110, -0.000080
0.021100, 0.000000, 0.000000, 0.000110, -0.000080
0.021100, 0.000000, 0.000000, 0.000110, -0.000080
0.021150, 0.000000, 0.000000, 0.000110, -0.000080
0.021150, 0.000000, 0.000000, 0.000110, -0.000080
0.021200, 0.000000, 0.000000, 0.000110, -0.000080
0.021200, 0.000000, 0.000000, 0.000109, -0.000080
0.021250, 0.000000, 0.000000, 0.000109, -0.000080
0.021250, 0.000000, 0.000000, 0.000109, -0.000080
0.021300, 0.000000, 0.000000, 0.000109, -0.000080
0.021300, 0.000000, 0.000000, 0.000108, -0.000080
0.021350, 0.000000, 0.000000, 0.000108, -0.000080
0.021350, 0.000000, 0.000000, 0.000108, -0.000080
0.021400, 0.000000, 0.000000, 0.000108, -0.000080
0.021400, 0.000000, 0.000000, 0.000108, -0.000080
0.021450, 0.000000, 0.000000, 0.000108, -0.000080
0.021450, 0.000000, 0.000000, 0.000108, -0.000080
0.021500, 0.000000, 0.000000, 0.000108, -0.000080
0.021500, 0.000000, 0.000000, 0.000107, -0.000080
0.021550, 0.000000, 0.000000, 0.000107, -0.000080
0.021550, 0.000000, 0.000000, 0.000107, -0.000080
0.021600, 0.000000, 0.000000, 0.000107, -0.000080
0.021600, 0.000000, 0.000000, 0.000106, -0.000080
0.021650, 0.000000, 0.000000, 0.000106, -0.000080
0.021650, 0.000000, 0.000000, 0.000106, -0.000080
0.021700, 0.000000, 0.000000, 0.000106, -0.000080
0.021700, 0.000000, 0.000000, 0.000106, -0.000080
0.021750, 0.000000, 0.000000, 0.000106, -0.000080
0.021750, 0.000000, 0.000000, 0.000106, -0.000080
0.021800, 0.000000, 0.000000, 0.000106, -0.000080
0.021800, 0.000000, 0.000000, 0.000105, -0.000080
0.021850, 0.000000, 0.000000, 0.000105, -0.000080
0.021850, 0.000000, 0.000000, 0.000105, -0.000080
0.021900, 0.000000, 0.000000, 0.000105, -0.000080
0.021900, 0.000000, 0.000000, 0.000105, -0.000081
0.021950, 0.000000, 0.000000, 0.000105, -0.000081
0.021950, 0.000000, 0.000000, 0.000105, -0.000081
0.022000, 0.000000, 0.000000, 0.000105, -0.000081
0.022000, 0.000000, 0.000000, 0.000104, -0.000081
0.022050, 0.000000, 0.000000, 0.000104, -0.000081
0.022050, 0.000000, 0.000000, 0.000104, -0.000081
0.022100, 0.000000, 0.000000, 0.000104, -0.000081
0.022100, 0.000000, 0.000000, 0.000104, -0.000081
0.022150, 0.000000, 0.000000, 0.000104, -0.000081
0.022150, 0.000000, 0.000000, 0.000104, -0.000081
0.022200, 0.000000, 0.000000, 0.000104, -0.000081
0.022200, 0.000000, 0.000000, 0.000103, -0.000081
0.022250, 0.000000, 0.000000, 0.000103, -0.000081
0.022250, 0.000000, 0.000000, 0.000103, -0.000081
0.022300, 0.000000, 0.000000, 0.000103, -0.000081
0.022300, 0.000000, 0.000000, 0.000103, -0.000081
0.022350, 0.000000, 0.000000, 0.000103, -0.000081
0.022350, 0.000000, 0.000000, 0.000103, -0.000081
0.022400, 0.000000, 0.000000, 0.000103, -0.000081
0.022400, 0.000000, 0.000000, 0.000102, -0.000081
0.022450, 0.000000, 0.000000, 0.000102, -0.000081
0.022450, 0.000000, 0.000000, 0.000102, -0.000081
0.022500, 0.000000, 0.000000, 0.000102, -0.000081
0.022500, 0.000000, 0.000000, 0.000102, -0.000081
0.022550, 0.000000, 0.000000, 0.000102, -0.000081
0.022550, 0.000000, 0.000000, 0.000102, -0.000081
0.022600, 0.000000, 0.000000, 0.000102, -0.000081
0.022600, 0.000000, 0.000000, 0.000101, -0.000081
0.022650, 0.000000, 0.000000, 0.000101, -0.000081
0.022650, 0.000000, 0.000000, 0.000101, -0.000081
0.022700, 0.000000, 0.000000, 0.000101, -0.000081
0.022700, 0.000000, 0.000000, 0.000101, -0.000081
