t, r_des, r_curr,pos_mot, vel_mot, acc_mot, DOB, dist
1.293500, 0.250000 , 0.000000, 0.523160, -0.020640, -0.031414, 0.529860, 0.529860
1.293600, 0.250000 , 0.000000, 0.523161, -0.020671, -0.031237, 0.526344, 0.526344
1.293700, 0.250000 , 0.000000, 0.523163, -0.020702, -0.031059, 0.522825, 0.522825
1.293800, 0.250000 , 0.000000, 0.523165, -0.020733, -0.030882, 0.519303, 0.519303
1.293900, 0.250000 , 0.000000, 0.523167, -0.020764, -0.030705, 0.515779, 0.515779
1.294000, 0.250000 , 0.000000, 0.523169, -0.020794, -0.030529, 0.512252, 0.512252
1.294100, 0.250000 , 0.000000, 0.523171, -0.020824, -0.030353, 0.508723, 0.508723
1.294200, 0.250000 , 0.000000, 0.523173, -0.020854, -0.030178, 0.505190, 0.505190
1.294300, 0.250000 , 0.000000, 0.523175, -0.020884, -0.030003, 0.501655, 0.501655
1.294400, 0.250000 , 0.000000, 0.523177, -0.020914, -0.029829, 0.498117, 0.498117
1.294500, 0.250000 , 0.000000, 0.523179, -0.020944, -0.029655, 0.494577, 0.494577
1.294600, 0.250000 , 0.000000, 0.523181, -0.020973, -0.029482, 0.491034, 0.491034
1.294700, 0.250000 , 0.000000, 0.523183, -0.021002, -0.029309, 0.487488, 0.487488
1.294800, 0.250000 , 0.000000, 0.523185, -0.021031, -0.029137, 0.483939, 0.483939
1.294900, 0.250000 , 0.000000, 0.523187, -0.021060, -0.028966, 0.480388, 0.480388
1.295000, 0.250000 , 0.000000, 0.523189, -0.021089, -0.028795, 0.476834, 0.476834
1.295100, 0.250000 , 0.000000, 0.523190, -0.021117, -0.028625, 0.473278, 0.473278
1.295200, 0.250000 , 0.000000, 0.523192, -0.021146, -0.028456, 0.469719, 0.469719
1.295300, 0.250000 , 0.000000, 0.523194, -0.021174, -0.028287, 0.466158, 0.466158
1.295400, 0.250000 , 0.000000, 0.523196, -0.021202, -0.028119, 0.462593, 0.462593
1.295500, 0.250000 , 0.000000, 0.523198, -0.021230, -0.027951, 0.459027, 0.459027
1.295600, 0.250000 , 0.000000, 0.523200, -0.021257, -0.027785, 0.455457, 0.455457
1.295700, 0.250000 , 0.000000, 0.523202, -0.021285, -0.027619, 0.451886, 0.451886
1.295800, 0.250000 , 0.000000, 0.523204, -0.021312, -0.027454, 0.448311, 0.448311
1.295900, 0.250000 , 0.000000, 0.523206, -0.021340, -0.027289, 0.444734, 0.444734
1.296000, 0.250000 , 0.000000, 0.523208, -0.021367, -0.027126, 0.441155, 0.441155
1.296100, 0.250000 , 0.000000, 0.523210, -0.021393, -0.026963, 0.437573, 0.437573
1.296200, 0.250000 , 0.000000, 0.523212, -0.021420, -0.026801, 0.433989, 0.433989
1.296300, 0.250000 , 0.000000, 0.523214, -0.021447, -0.026639, 0.430402, 0.430402
1.296400, 0.250000 , 0.000000, 0.523216, -0.021473, -0.026479, 0.426813, 0.426813
1.296500, 0.250000 , 0.000000, 0.523218, -0.021499, -0.026319, 0.423222, 0.423222
1.296600, 0.250000 , 0.000000, 0.523220, -0.021525, -0.026159, 0.419628, 0.419628
1.296700, 0.250000 , 0.000000, 0.523222, -0.021551, -0.026001, 0.416031, 0.416031
1.296800, 0.250000 , 0.000000, 0.523224, -0.021577, -0.025843, 0.412432, 0.412432
1.296900, 0.250000 , 0.000000, 0.523226, -0.021603, -0.025686, 0.408831, 0.408831
1.297000, 0.250000 , 0.000000, 0.523228, -0.021628, -0.025530, 0.405228, 0.405228
1.297100, 0.250000 , 0.000000, 0.523230, -0.021653, -0.025375, 0.401622, 0.401622
1.297200, 0.250000 , 0.000000, 0.523232, -0.021679, -0.025220, 0.398014, 0.398014
1.297300, 0.250000 , 0.000000, 0.523234, -0.021704, -0.025066, 0.394404, 0.394404
1.297400, 0.250000 , 0.000000, 0.523236, -0.021728, -0.024913, 0.390791, 0.390791
1.297500, 0.250000 , 0.000000, 0.523238, -0.021753, -0.024760, 0.387176, 0.387176
1.297600, 0.250000 , 0.000000, 0.523240, -0.021778, -0.024608, 0.383559, 0.383559
1.297700, 0.250000 , 0.000000, 0.523242, -0.021802, -0.024457, 0.379940, 0.379940
1.297800, 0.250000 , 0.000000, 0.523244, -0.021826, -0.024306, 0.376319, 0.376319
1.297900, 0.250000 , 0.000000, 0.523246, -0.021850, -0.024156, 0.372695, 0.372695
1.298000, 0.250000 , 0.000000, 0.523248, -0.021874, -0.024007, 0.369069, 0.369069
1.298100, 0.250000 , 0.000000, 0.523250, -0.021898, -0.023859, 0.365442, 0.365442
1.298200, 0.250000 , 0.000000, 0.523252, -0.021922, -0.023711, 0.361812, 0.361812
1.298300, 0.250000 , 0.000000, 0.523254, -0.021945, -0.023564, 0.358180, 0.358180
1.298400, 0.250000 , 0.000000, 0.523256, -0.021968, -0.023417, 0.354545, 0.354545
1.298500, 0.250000 , 0.000000, 0.523258, -0.021992, -0.023271, 0.350909, 0.350909
1.298600, 0.250000 , 0.000000, 0.523260, -0.022015, -0.023126, 0.347271, 0.347271
1.298700, 0.250000 , 0.000000, 0.523262, -0.022037, -0.022981, 0.343631, 0.343631
1.298800, 0.250000 , 0.000000, 0.523264, -0.022060, -0.022837, 0.339989, 0.339989
1.298900, 0.250000 , 0.000000, 0.523266, -0.022083, -0.022693, 0.336345, 0.336345
1.299000, 0.250000 , 0.000000, 0.523268, -0.022105, -0.022550, 0.332699, 0.332699
1.299100, 0.250000 , 0.000000, 0.523270, -0.022128, -0.022407, 0.329051, 0.329051
1.299200, 0.250000 , 0.000000, 0.523272, -0.022150, -0.022265, 0.325401, 0.325401
1.299300, 0.250000 , 0.000000, 0.523274, -0.022172, -0.022124, 0.321749, 0.321749
1.299400, 0.250000 , 0.000000, 0.523276, -0.022194, -0.021983, 0.318096, 0.318096
1.299500, 0.250000 , 0.000000, 0.523278, -0.022216, -0.021842, 0.314440, 0.314440
1.299600, 0.250000 , 0.000000, 0.523280, -0.022237, -0.021702, 0.310783, 0.310783
1.299700, 0.250000 , 0.000000, 0.523282, -0.022259, -0.021563, 0.307124, 0.307124
1.299800, 0.250000 , 0.000000, 0.523284, -0.022280, -0.021423, 0.303463, 0.303463
1.299900, 0.250000 , 0.000000, 0.523286, -0.022301, -0.021285, 0.299801, 0.299801
1.300000, 0.250000 , 0.000000, 0.523288, -0.022322, -0.021146, 0.296137, 0.296137
1.300100, 0.250000 , 0.000000, 0.523290, -0.022343, -0.021009, 0.292471, 0.292471
1.300200, 0.250000 , 0.000000, 0.523292, -0.022364, -0.020871, 0.288803, 0.288803
1.300300, 0.250000 , 0.000000, 0.523294, -0.022385, -0.020734, 0.285134, 0.285134
1.300400, 0.250000 , 0.000000, 0.523296, -0.022405, -0.020597, 0.281463, 0.281463
1.300500, 0.250000 , 0.000000, 0.523298, -0.022426, -0.020461, 0.277791, 0.277791
1.300600, 0.250000 , 0.000000, 0.523300, -0.022446, -0.020325, 0.274117, 0.274117
1.300700, 0.250000 , 0.000000, 0.523302, -0.022466, -0.020190, 0.270442, 0.270442
1.300800, 0.250000 , 0.000000, 0.523304, -0.022486, -0.020054, 0.266765, 0.266765
1.300900, 0.250000 , 0.000000, 0.523306, -0.022506, -0.019919, 0.263086, 0.263086
1.301000, 0.250000 , 0.000000, 0.523308, -0.022525, -0.019784, 0.259406, 0.259406
1.301100, 0.250000 , 0.000000, 0.523310, -0.022545, -0.019650, 0.255725, 0.255725
1.301200, 0.250000 , 0.000000, 0.523312, -0.022564, -0.019516, 0.252042, 0.252042
1.301300, 0.250000 , 0.000000, 0.523314, -0.022584, -0.019382, 0.248358, 0.248358
1.301400, 0.250000 , 0.000000, 0.523316, -0.022603, -0.019248, 0.244672, 0.244672
1.301500, 0.250000 , 0.000000, 0.523318, -0.022622, -0.019115, 0.240985, 0.240985
1.301600, 0.250000 , 0.000000, 0.523320, -0.022641, -0.018982, 0.237297, 0.237297
1.301700, 0.250000 , 0.000000, 0.523322, -0.022660, -0.018849, 0.233607, 0.233607
1.301800, 0.250000 , 0.000000, 0.523324, -0.022678, -0.018716, 0.229916, 0.229916
1.301900, 0.250000 , 0.000000, 0.523326, -0.022697, -0.018583, 0.226224, 0.226224
1.302000, 0.250000 , 0.000000, 0.523328, -0.022715, -0.018451, 0.222531, 0.222531
1.302100, 0.250000 , 0.000000, 0.523331, -0.022733, -0.018319, 0.218836, 0.218836
1.302200, 0.250000 , 0.000000, 0.523333, -0.022752, -0.018186, 0.215140, 0.215140
1.302300, 0.250000 , 0.000000, 0.523335, -0.022770, -0.018055, 0.211443, 0.211443
1.302400, 0.250000 , 0.000000, 0.523337, -0.022787, -0.017923, 0.207745, 0.207745
1.302500, 0.250000 , 0.000000, 0.523339, -0.022805, -0.017791, 0.204046, 0.204046
1.302600, 0.250000 , 0.000000, 0.523341, -0.022823, -0.017659, 0.200346, 0.200346
1.302700, 0.250000 , 0.000000, 0.523343, -0.022840, -0.017528, 0.196644, 0.196644
1.302800, 0.250000 , 0.000000, 0.523345, -0.022857, -0.017396, 0.192942, 0.192942
1.302900, 0.250000 , 0.000000, 0.523347, -0.022875, -0.017265, 0.189239, 0.189239
1.303000, 0.250000 , 0.000000, 0.523349, -0.022892, -0.017134, 0.185534, 0.185534
1.303100, 0.250000 , 0.000000, 0.523351, -0.022909, -0.017003, 0.181829, 0.181829
1.303200, 0.250000 , 0.000000, 0.523353, -0.022925, -0.016872, 0.178123, 0.178123
1.303300, 0.250000 , 0.000000, 0.523355, -0.022942, -0.016740, 0.174415, 0.174415
1.303400, 0.250000 , 0.000000, 0.523357, -0.022959, -0.016609, 0.170707, 0.170707
1.303500, 0.250000 , 0.000000, 0.523359, -0.022975, -0.016478, 0.166998, 0.166998
1.303600, 0.250000 , 0.000000, 0.523361, -0.022991, -0.016347, 0.163289, 0.163289
1.303700, 0.250000 , 0.000000, 0.523363, -0.023007, -0.016216, 0.159578, 0.159578
1.303800, 0.250000 , 0.000000, 0.523365, -0.023023, -0.016085, 0.155867, 0.155867
1.303900, 0.250000 , 0.000000, 0.523368, -0.023039, -0.015955, 0.152154, 0.152154
1.304000, 0.250000 , 0.000000, 0.523370, -0.023055, -0.015824, 0.148441, 0.148441
1.304100, 0.250000 , 0.000000, 0.523372, -0.023071, -0.015693, 0.144728, 0.144728
1.304200, 0.250000 , 0.000000, 0.523374, -0.023086, -0.015562, 0.141013, 0.141013
1.304300, 0.250000 , 0.000000, 0.523376, -0.023102, -0.015431, 0.137298, 0.137298
1.304400, 0.250000 , 0.000000, 0.523378, -0.023117, -0.015299, 0.133583, 0.133583
1.304500, 0.250000 , 0.000000, 0.523380, -0.023132, -0.015168, 0.129866, 0.129866
1.304600, 0.250000 , 0.000000, 0.523382, -0.023147, -0.015037, 0.126149, 0.126149
1.304700, 0.250000 , 0.000000, 0.523384, -0.023162, -0.014906, 0.122432, 0.122432
1.304800, 0.250000 , 0.000000, 0.523386, -0.023176, -0.014775, 0.118714, 0.118714
1.304900, 0.250000 , 0.000000, 0.523388, -0.023191, -0.014644, 0.114995, 0.114995
1.305000, 0.250000 , 0.000000, 0.523390, -0.023205, -0.014512, 0.111276, 0.111276
1.305100, 0.250000 , 0.000000, 0.523392, -0.023220, -0.014381, 0.107557, 0.107557
1.305200, 0.250000 , 0.000000, 0.523394, -0.023234, -0.014249, 0.103837, 0.103837
1.305300, 0.250000 , 0.000000, 0.523396, -0.023248, -0.014118, 0.100116, 0.100116
1.305400, 0.250000 , 0.000000, 0.523399, -0.023262, -0.013986, 0.096395, 0.096395
1.305500, 0.250000 , 0.000000, 0.523401, -0.023276, -0.013855, 0.092674, 0.092674
1.305600, 0.250000 , 0.000000, 0.523403, -0.023289, -0.013723, 0.088952, 0.088952
1.305700, 0.250000 , 0.000000, 0.523405, -0.023303, -0.013591, 0.085230, 0.085230
1.305800, 0.250000 , 0.000000, 0.523407, -0.023316, -0.013459, 0.081508, 0.081508
1.305900, 0.250000 , 0.000000, 0.523409, -0.023329, -0.013327, 0.077785, 0.077785
1.306000, 0.250000 , 0.000000, 0.523411, -0.023343, -0.013195, 0.074063, 0.074063
1.306100, 0.250000 , 0.000000, 0.523413, -0.023356, -0.013063, 0.070339, 0.070339
1.306200, 0.250000 , 0.000000, 0.523415, -0.023368, -0.012930, 0.066616, 0.066616
1.306300, 0.250000 , 0.000000, 0.523417, -0.023381, -0.012798, 0.062892, 0.062892
1.306400, 0.250000 , 0.000000, 0.523419, -0.023394, -0.012665, 0.059169, 0.059169
1.306500, 0.250000 , 0.000000, 0.523421, -0.023406, -0.012533, 0.055445, 0.055445
1.306600, 0.250000 , 0.000000, 0.523424, -0.023418, -0.012400, 0.051721, 0.051721
1.306700, 0.250000 , 0.000000, 0.523426, -0.023431, -0.012267, 0.047996, 0.047996
1.306800, 0.250000 , 0.000000, 0.523428, -0.023443, -0.012135, 0.044272, 0.044272
1.306900, 0.250000 , 0.000000, 0.523430, -0.023455, -0.012002, 0.040548, 0.040548
1.307000, 0.250000 , 0.000000, 0.523432, -0.023466, -0.011869, 0.036823, 0.036823
1.307100, 0.250000 , 0.000000, 0.523434, -0.023478, -0.011735, 0.033099, 0.033099
1.307200, 0.250000 , 0.000000, 0.523436, -0.023490, -0.011602, 0.029375, 0.029375
1.307300, 0.250000 , 0.000000, 0.523438, -0.023501, -0.011469, 0.025650, 0.025650
1.307400, 0.250000 , 0.000000, 0.523440, -0.023512, -0.011336, 0.021926, 0.021926
1.307500, 0.250000 , 0.000000, 0.523442, -0.023523, -0.011202, 0.018201, 0.018201
1.307600, 0.250000 , 0.000000, 0.523444, -0.023534, -0.011068, 0.014477, 0.014477
1.307700, 0.250000 , 0.000000, 0.523446, -0.023545, -0.010935, 0.010753, 0.010753
1.307800, 0.250000 , 0.000000, 0.523449, -0.023556, -0.010801, 0.007029, 0.007029
1.307900, 0.250000 , 0.000000, 0.523451, -0.023567, -0.010667, 0.003305, 0.003305
1.308000, 0.250000 , 0.000000, 0.523453, -0.023577, -0.010533, -0.000419, -0.000419
1.308100, 0.250000 , 0.000000, 0.523455, -0.023587, -0.010399, -0.004142, -0.004142
1.308200, 0.250000 , 0.000000, 0.523457, -0.023598, -0.010265, -0.007866, -0.007866
1.308300, 0.250000 , 0.000000, 0.523459, -0.023608, -0.010131, -0.011589, -0.011589
1.308400, 0.250000 , 0.000000, 0.523461, -0.023618, -0.009997, -0.015312, -0.015312
1.308500, 0.250000 , 0.000000, 0.523463, -0.023627, -0.009863, -0.019034, -0.019034
1.308600, 0.250000 , 0.000000, 0.523465, -0.023637, -0.009728, -0.022757, -0.022757
1.308700, 0.250000 , 0.000000, 0.523467, -0.023647, -0.009594, -0.026479, -0.026479
1.308800, 0.250000 , 0.000000, 0.523469, -0.023656, -0.009459, -0.030201, -0.030201
1.308900, 0.250000 , 0.000000, 0.523472, -0.023665, -0.009325, -0.033922, -0.033922
1.309000, 0.250000 , 0.000000, 0.523474, -0.023674, -0.009190, -0.037643, -0.037643
1.309100, 0.250000 , 0.000000, 0.523476, -0.023683, -0.009056, -0.041363, -0.041363
1.309200, 0.250000 , 0.000000, 0.523478, -0.023692, -0.008921, -0.045084, -0.045084
1.309300, 0.250000 , 0.000000, 0.523480, -0.023701, -0.008786, -0.048803, -0.048803
1.309400, 0.250000 , 0.000000, 0.523482, -0.023709, -0.008652, -0.052523, -0.052523
1.309500, 0.250000 , 0.000000, 0.523484, -0.023718, -0.008517, -0.056242, -0.056242
1.309600, 0.250000 , 0.000000, 0.523486, -0.023726, -0.008382, -0.059960, -0.059960
1.309700, 0.250000 , 0.000000, 0.523488, -0.023734, -0.008247, -0.063678, -0.063678
1.309800, 0.250000 , 0.000000, 0.523490, -0.023742, -0.008113, -0.067395, -0.067395
1.309900, 0.250000 , 0.000000, 0.523492, -0.023750, -0.007978, -0.071112, -0.071112
1.310000, 0.250000 , 0.000000, 0.523495, -0.023758, -0.007843, -0.074828, -0.074828
1.310100, 0.250000 , 0.000000, 0.523497, -0.023766, -0.007708, -0.078544, -0.078544
1.310200, 0.250000 , 0.000000, 0.523499, -0.023773, -0.007573, -0.082259, -0.082259
1.310300, 0.250000 , 0.000000, 0.523501, -0.023780, -0.007439, -0.085974, -0.085974
1.310400, 0.250000 , 0.000000, 0.523503, -0.023788, -0.007304, -0.089688, -0.089688
1.310500, 0.250000 , 0.000000, 0.523505, -0.023795, -0.007169, -0.093401, -0.093401
1.310600, 0.250000 , 0.000000, 0.523507, -0.023802, -0.007034, -0.097113, -0.097113
1.310700, 0.250000 , 0.000000, 0.523509, -0.023809, -0.006900, -0.100825, -0.100825
1.310800, 0.250000 , 0.000000, 0.523511, -0.023815, -0.006765, -0.104536, -0.104536
1.310900, 0.250000 , 0.000000, 0.523513, -0.023822, -0.006630, -0.108247, -0.108247
1.311000, 0.250000 , 0.000000, 0.523516, -0.023828, -0.006496, -0.111956, -0.111956
1.311100, 0.250000 , 0.000000, 0.523518, -0.023835, -0.006361, -0.115665, -0.115665
1.311200, 0.250000 , 0.000000, 0.523520, -0.023841, -0.006227, -0.119373, -0.119373
1.311300, 0.250000 , 0.000000, 0.523522, -0.023847, -0.006093, -0.123081, -0.123081
1.311400, 0.250000 , 0.000000, 0.523524, -0.023853, -0.005958, -0.126787, -0.126787
1.311500, 0.250000 , 0.000000, 0.523526, -0.023858, -0.005824, -0.130493, -0.130493
1.311600, 0.250000 , 0.000000, 0.523528, -0.023864, -0.005690, -0.134198, -0.134198
1.311700, 0.250000 , 0.000000, 0.523530, -0.023869, -0.005556, -0.137902, -0.137902
1.311800, 0.250000 , 0.000000, 0.523532, -0.023875, -0.005422, -0.141605, -0.141605
1.311900, 0.250000 , 0.000000, 0.523534, -0.023880, -0.005288, -0.145307, -0.145307
1.312000, 0.250000 , 0.000000, 0.523536, -0.023885, -0.005154, -0.149009, -0.149009
1.312100, 0.250000 , 0.000000, 0.523539, -0.023890, -0.005021, -0.152709, -0.152709
1.312200, 0.250000 , 0.000000, 0.523541, -0.023895, -0.004887, -0.156409, -0.156409
1.312300, 0.250000 , 0.000000, 0.523543, -0.023900, -0.004754, -0.160107, -0.160107
1.312400, 0.250000 , 0.000000, 0.523545, -0.023904, -0.004621, -0.163805, -0.163805
1.312500, 0.250000 , 0.000000, 0.523547, -0.023908, -0.004487, -0.167501, -0.167501
1.312600, 0.250000 , 0.000000, 0.523549, -0.023913, -0.004355, -0.171197, -0.171197
1.312700, 0.250000 , 0.000000, 0.523551, -0.023917, -0.004222, -0.174891, -0.174891
1.312800, 0.250000 , 0.000000, 0.523553, -0.023921, -0.004089, -0.178585, -0.178585
1.312900, 0.250000 , 0.000000, 0.523555, -0.023925, -0.003957, -0.182277, -0.182277
1.313000, 0.250000 , 0.000000, 0.523557, -0.023929, -0.003824, -0.185969, -0.185969
1.313100, 0.250000 , 0.000000, 0.523560, -0.023932, -0.003692, -0.189659, -0.189659
1.313200, 0.250000 , 0.000000, 0.523562, -0.023936, -0.003560, -0.193348, -0.193348
1.313300, 0.250000 , 0.000000, 0.523564, -0.023939, -0.003429, -0.197036, -0.197036
1.313400, 0.250000 , 0.000000, 0.523566, -0.023942, -0.003297, -0.200723, -0.200723
1.313500, 0.250000 , 0.000000, 0.523568, -0.023945, -0.003166, -0.204409, -0.204409
1.313600, 0.250000 , 0.000000, 0.523570, -0.023948, -0.003034, -0.208093, -0.208093
1.313700, 0.250000 , 0.000000, 0.523572, -0.023951, -0.002904, -0.211777, -0.211777
1.313800, 0.250000 , 0.000000, 0.523574, -0.023954, -0.002773, -0.215459, -0.215459
1.313900, 0.250000 , 0.000000, 0.523576, -0.023956, -0.002642, -0.219140, -0.219140
1.314000, 0.250000 , 0.000000, 0.523578, -0.023959, -0.002512, -0.222820, -0.222820
1.314100, 0.250000 , 0.000000, 0.523580, -0.023961, -0.002382, -0.226499, -0.226499
1.314200, 0.250000 , 0.000000, 0.523583, -0.023963, -0.002252, -0.230176, -0.230176
1.314300, 0.250000 , 0.000000, 0.523585, -0.023965, -0.002123, -0.233852, -0.233852
1.314400, 0.250000 , 0.000000, 0.523587, -0.023967, -0.001994, -0.237527, -0.237527
1.314500, 0.250000 , 0.000000, 0.523589, -0.023969, -0.001865, -0.241201, -0.241201
1.314600, 0.250000 , 0.000000, 0.523591, -0.023971, -0.001736, -0.244873, -0.244873
1.314700, 0.250000 , 0.000000, 0.523593, -0.023972, -0.001607, -0.248544, -0.248544
1.314800, 0.250000 , 0.000000, 0.523595, -0.023974, -0.001479, -0.252214, -0.252214
1.314900, 0.250000 , 0.000000, 0.523597, -0.023975, -0.001351, -0.255882, -0.255882
1.315000, 0.250000 , 0.000000, 0.523599, -0.023976, -0.001224, -0.259549, -0.259549
1.315100, 0.250000 , 0.000000, 0.523601, -0.023977, -0.001097, -0.263214, -0.263214
1.315200, 0.250000 , 0.000000, 0.523603, -0.023978, -0.000970, -0.266879, -0.266879
1.315300, 0.250000 , 0.000000, 0.523605, -0.023979, -0.000843, -0.270541, -0.270541
1.315400, 0.250000 , 0.000000, 0.523608, -0.023979, -0.000716, -0.274203, -0.274203
1.315500, 0.250000 , 0.000000, 0.523610, -0.023980, -0.000590, -0.277863, -0.277863
1.315600, 0.250000 , 0.000000, 0.523612, -0.023980, -0.000465, -0.281521, -0.281521
1.315700, 0.250000 , 0.000000, 0.523614, -0.023981, -0.000339, -0.285178, -0.285178
1.315800, 0.250000 , 0.000000, 0.523616, -0.023981, -0.000214, -0.288834, -0.288834
1.315900, 0.250000 , 0.000000, 0.523618, -0.023981, -0.000090, -0.292488, -0.292488
1.316000, 0.250000 , 0.000000, 0.523620, -0.023981, 0.000035, -0.296141, -0.296141
1.316100, 0.250000 , 0.000000, 0.523622, -0.023980, 0.000159, -0.299792, -0.299792
1.316200, 0.250000 , 0.000000, 0.523624, -0.023980, 0.000282, -0.303442, -0.303442
1.316300, 0.250000 , 0.000000, 0.523626, -0.023980, 0.000406, -0.307090, -0.307090
1.316400, 0.250000 , 0.000000, 0.523628, -0.023979, 0.000529, -0.310737, -0.310737
1.316500, 0.250000 , 0.000000, 0.523630, -0.023978, 0.000651, -0.314382, -0.314382
1.316600, 0.250000 , 0.000000, 0.523633, -0.023977, 0.000773, -0.318025, -0.318025
1.316700, 0.250000 , 0.000000, 0.523635, -0.023977, 0.000895, -0.321667, -0.321667
1.316800, 0.250000 , 0.000000, 0.523637, -0.023975, 0.001017, -0.325308, -0.325308
1.316900, 0.250000 , 0.000000, 0.523639, -0.023974, 0.001138, -0.328947, -0.328947
1.317000, 0.250000 , 0.000000, 0.523641, -0.023973, 0.001258, -0.332584, -0.332584
1.317100, 0.250000 , 0.000000, 0.523643, -0.023971, 0.001379, -0.336219, -0.336219
1.317200, 0.250000 , 0.000000, 0.523645, -0.023970, 0.001498, -0.339853, -0.339853
1.317300, 0.250000 , 0.000000, 0.523647, -0.023968, 0.001618, -0.343486, -0.343486
1.317400, 0.250000 , 0.000000, 0.523649, -0.023966, 0.001737, -0.347117, -0.347117
1.317500, 0.250000 , 0.000000, 0.523651, -0.023964, 0.001856, -0.350746, -0.350746
1.317600, 0.250000 , 0.000000, 0.523653, -0.023962, 0.001974, -0.354373, -0.354373
1.317700, 0.250000 , 0.000000, 0.523655, -0.023960, 0.002092, -0.357999, -0.357999
1.317800, 0.250000 , 0.000000, 0.523657, -0.023958, 0.002209, -0.361623, -0.361623
1.317900, 0.250000 , 0.000000, 0.523660, -0.023956, 0.002326, -0.365245, -0.365245
1.318000, 0.250000 , 0.000000, 0.523662, -0.023953, 0.002442, -0.368866, -0.368866
1.318100, 0.250000 , 0.000000, 0.523664, -0.023950, 0.002558, -0.372485, -0.372485
1.318200, 0.250000 , 0.000000, 0.523666, -0.023948, 0.002674, -0.376102, -0.376102
1.318300, 0.250000 , 0.000000, 0.523668, -0.023945, 0.002789, -0.379717, -0.379717
1.318400, 0.250000 , 0.000000, 0.523670, -0.023942, 0.002904, -0.383331, -0.383331
1.318500, 0.250000 , 0.000000, 0.523672, -0.023939, 0.003018, -0.386943, -0.386943
1.318600, 0.250000 , 0.000000, 0.523674, -0.023936, 0.003132, -0.390553, -0.390553
1.318700, 0.250000 , 0.000000, 0.523676, -0.023932, 0.003245, -0.394162, -0.394162
1.318800, 0.250000 , 0.000000, 0.523678, -0.023929, 0.003358, -0.397768, -0.397768
1.318900, 0.250000 , 0.000000, 0.523680, -0.023925, 0.003470, -0.401373, -0.401373
1.319000, 0.250000 , 0.000000, 0.523682, -0.023922, 0.003582, -0.404976, -0.404976
1.319100, 0.250000 , 0.000000, 0.523684, -0.023918, 0.003694, -0.408577, -0.408577
1.319200, 0.250000 , 0.000000, 0.523686, -0.023914, 0.003805, -0.412177, -0.412177
1.319300, 0.250000 , 0.000000, 0.523688, -0.023910, 0.003915, -0.415774, -0.415774
1.319400, 0.250000 , 0.000000, 0.523691, -0.023906, 0.004025, -0.419370, -0.419370
1.319500, 0.250000 , 0.000000, 0.523693, -0.023902, 0.004135, -0.422964, -0.422964
1.319600, 0.250000 , 0.000000, 0.523695, -0.023898, 0.004244, -0.426556, -0.426556
1.319700, 0.250000 , 0.000000, 0.523697, -0.023893, 0.004353, -0.430146, -0.430146
1.319800, 0.250000 , 0.000000, 0.523699, -0.023889, 0.004461, -0.433734, -0.433734
1.319900, 0.250000 , 0.000000, 0.523701, -0.023884, 0.004568, -0.437320, -0.437320
1.320000, 0.250000 , 0.000000, 0.523703, -0.023879, 0.004675, -0.440905, -0.440905
1.320100, 0.250000 , 0.000000, 0.523705, -0.023874, 0.004782, -0.444487, -0.444487
1.320200, 0.250000 , 0.000000, 0.523707, -0.023869, 0.004888, -0.448068, -0.448068
1.320300, 0.250000 , 0.000000, 0.523709, -0.023864, 0.004994, -0.451646, -0.451646
1.320400, 0.250000 , 0.000000, 0.523711, -0.023859, 0.005099, -0.455223, -0.455223
1.320500, 0.250000 , 0.000000, 0.523713, -0.023854, 0.005204, -0.458798, -0.458798
1.320600, 0.250000 , 0.000000, 0.523715, -0.023849, 0.005308, -0.462371, -0.462371
1.320700, 0.250000 , 0.000000, 0.523717, -0.023843, 0.005411, -0.465941, -0.465941
1.320800, 0.250000 , 0.000000, 0.523719, -0.023838, 0.005514, -0.469510, -0.469510
1.320900, 0.250000 , 0.000000, 0.523721, -0.023832, 0.005617, -0.473077, -0.473077
1.321000, 0.250000 , 0.000000, 0.523723, -0.023826, 0.005719, -0.476642, -0.476642
1.321100, 0.250000 , 0.000000, 0.523725, -0.023820, 0.005821, -0.480205, -0.480205
1.321200, 0.250000 , 0.000000, 0.523728, -0.023814, 0.005922, -0.483766, -0.483766
1.321300, 0.250000 , 0.000000, 0.523730, -0.023808, 0.006022, -0.487325, -0.487325
1.321400, 0.250000 , 0.000000, 0.523732, -0.023802, 0.006122, -0.490881, -0.490881
1.321500, 0.250000 , 0.000000, 0.523734, -0.023796, 0.006222, -0.494436, -0.494436
1.321600, 0.250000 , 0.000000, 0.523736, -0.023789, 0.006321, -0.497989, -0.497989
1.321700, 0.250000 , 0.000000, 0.523738, -0.023783, 0.006419, -0.501540, -0.501540
1.321800, 0.250000 , 0.000000, 0.523740, -0.023776, 0.006517, -0.505088, -0.505088
1.321900, 0.250000 , 0.000000, 0.523742, -0.023770, 0.006615, -0.508635, -0.508635
1.322000, 0.250000 , 0.000000, 0.523744, -0.023763, 0.006711, -0.512180, -0.512180
1.322100, 0.250000 , 0.000000, 0.523746, -0.023756, 0.006808, -0.515722, -0.515722
1.322200, 0.250000 , 0.000000, 0.523748, -0.023749, 0.006904, -0.519262, -0.519262
1.322300, 0.250000 , 0.000000, 0.523750, -0.023742, 0.006999, -0.522801, -0.522801
1.322400, 0.250000 , 0.000000, 0.523752, -0.023735, 0.007094, -0.526337, -0.526337
